"account_id","ip_drift","velocity_drift","foreign_pct_drift","spend_ratio_drift","drift_signals_positive","pre_crime_verdict"
"ACC0036378","-5.12","-0.04","-7.19","-0.38",0,"🟢 No clear drift"
"ACC0029461","-5.15","-0.46","-15.38","-4.52",0,"🟢 No clear drift"
"ACC0008688","-5.20","-0.68","-11.36","-2.44",0,"🟢 No clear drift"
"ACC0039679","-5.29","-0.24","-16.67","-0.05",0,"🟢 No clear drift"
"ACC0009004","-5.29","-0.23","0.00","-0.44",0,"🟢 No clear drift"
"ACC0021560","-5.34","-0.40","-20.00","-0.83",0,"🟢 No clear drift"
"ACC0034047","-5.39","-0.11","-22.22","-1.51",0,"🟢 No clear drift"
"ACC0019641","-5.39","-0.38","-6.94","-0.63",0,"🟢 No clear drift"
"ACC0043475","-5.41","-0.46","-3.64","-0.37",0,"🟢 No clear drift"
"ACC0001210","-5.42","0.00","-20.00","-0.03",0,"🟢 No clear drift"
"ACC0020166","-5.43","-0.17","0.00","-0.01",0,"🟢 No clear drift"
"ACC0024714","-5.47","-0.24","-16.00","-1.92",0,"🟢 No clear drift"
"ACC0034666","-5.50","-0.01","-45.56","-1.06",0,"🟢 No clear drift"
"ACC0020163","-5.55","-0.57","-23.33","-7.96",0,"🟢 No clear drift"
"ACC0046476","-5.57","-0.29","-14.29","-0.31",0,"🟢 No clear drift"
"ACC0042365","-5.58","-0.60","0.00","-2.83",0,"🟢 No clear drift"
"ACC0002199","-5.60","-0.09","-36.36","-0.14",0,"🟢 No clear drift"
"ACC0033051","-5.60","-0.33","-11.11","-0.41",0,"🟢 No clear drift"
"ACC0012419","-5.63","-0.37","-20.91","-5.78",0,"🟢 No clear drift"
"ACC0043790","-5.64","-0.73","-3.33","-1.94",0,"🟢 No clear drift"
"ACC0022912","-5.64","-0.09","-14.56","-0.28",0,"🟢 No clear drift"
"ACC0024939","-5.68","-0.38","-3.57","-1.41",0,"🟢 No clear drift"
"ACC0019117","-5.68","-0.32","-28.79","-1.19",0,"🟢 No clear drift"
"ACC0048493","-5.71","-0.33","-11.11","-1.44",0,"🟢 No clear drift"
"ACC0015797","-5.74","-1.27","-40.00","-0.24",0,"🟢 No clear drift"
"ACC0039959","-5.74","-0.14","-10.81","-1.30",0,"🟢 No clear drift"
"ACC0034981","-5.75","-0.15","-7.69","-0.32",0,"🟢 No clear drift"
"ACC0044189","-5.82","-0.17","0.00","-1.25",0,"🟢 No clear drift"
"ACC0020124","-5.82","-0.50","-43.81","-0.08",0,"🟢 No clear drift"
"ACC0004407","-5.83","-0.05","-1.31","0.00",0,"🟢 No clear drift"
"ACC0027890","-5.83","-0.50","-20.00","-2.80",0,"🟢 No clear drift"
"ACC0007974","-5.84","-0.41","-12.75","-0.52",0,"🟢 No clear drift"
"ACC0026789","-5.85","-0.64","-17.86","-1.09",0,"🟢 No clear drift"
"ACC0048504","-5.85","-0.04","-17.86","-27.41",0,"🟢 No clear drift"
"ACC0008728","-5.86","-0.20","-3.33","-0.70",0,"🟢 No clear drift"
"ACC0049529","-5.88","-0.11","-22.22","-1.68",0,"🟢 No clear drift"
"ACC0030122","-5.88","-0.20","-20.00","-4.54",0,"🟢 No clear drift"
"ACC0029725","-5.90","-0.20","0.00","-2.48",0,"🟢 No clear drift"
"ACC0043468","-5.94","0.00","-2.27","-0.12",0,"🟢 No clear drift"
"ACC0048562","-5.94","-0.08","-25.00","-1.44",0,"🟢 No clear drift"
"ACC0049065","-5.97","-0.07","-20.00","-4.17",0,"🟢 No clear drift"
"ACC0014038","-5.99","-0.26","-19.05","-1.19",0,"🟢 No clear drift"
"ACC0024598","-5.99","-0.60","-35.71","-2.37",0,"🟢 No clear drift"
"ACC0034002","-6.02","-0.48","-18.94","-1.30",0,"🟢 No clear drift"
"ACC0043180","-6.08","-0.33","-33.33","-0.50",0,"🟢 No clear drift"
"ACC0027513","-6.11","-0.06","-12.83","-0.33",0,"🟢 No clear drift"
"ACC0034602","-6.11","-0.13","-31.43","-0.16",0,"🟢 No clear drift"
"ACC0043925","-6.13","-0.43","0.00","-0.41",0,"🟢 No clear drift"
"ACC0047229","-6.15","0.00","-25.00","-1.19",0,"🟢 No clear drift"
"ACC0000958","-6.17","-0.25","-5.56","-0.46",0,"🟢 No clear drift"
"ACC0018852","-6.17","-0.38","-37.50","-2.11",0,"🟢 No clear drift"
"ACC0000681","-6.17","-0.33","-25.00","-0.85",0,"🟢 No clear drift"
"ACC0018022","-6.18","-0.13","-40.00","-0.06",0,"🟢 No clear drift"
"ACC0021483","-6.18","-0.24","-4.00","-0.13",0,"🟢 No clear drift"
"ACC0048055","-6.19","-0.12","-18.59","-0.33",0,"🟢 No clear drift"
"ACC0026280","-6.27","-0.71","-28.57","-0.45",0,"🟢 No clear drift"
"ACC0037854","-6.27","-0.33","-50.00","-2.72",0,"🟢 No clear drift"
"ACC0030191","-6.28","-0.44","-33.33","-0.74",0,"🟢 No clear drift"
"ACC0016804","-6.33","0.00","-25.00","-0.11",0,"🟢 No clear drift"
"ACC0016065","-6.34","-0.14","-28.57","-0.70",0,"🟢 No clear drift"
"ACC0026015","-6.35","-0.11","-13.89","-1.72",0,"🟢 No clear drift"
"ACC0009469","-6.36","-0.58","0.00","-3.84",0,"🟢 No clear drift"
"ACC0022231","-6.39","-0.73","-18.18","-1.92",0,"🟢 No clear drift"
"ACC0001933","-6.39","-0.46","-33.55","-0.51",0,"🟢 No clear drift"
"ACC0024101","-6.40","-0.43","0.00","-9.45",0,"🟢 No clear drift"
"ACC0010838","-6.43","-0.71","-28.57","-4.26",0,"🟢 No clear drift"
"ACC0030471","-6.43","-0.07","-6.67","-7.18",0,"🟢 No clear drift"
"ACC0012814","-6.47","-0.30","-50.00","-2.48",0,"🟢 No clear drift"
"ACC0044313","-6.48","-0.05","-15.00","-1.57",0,"🟢 No clear drift"
"ACC0003326","-6.55","-0.36","-3.03","-1.48",0,"🟢 No clear drift"
"ACC0008831","-6.56","-0.15","-17.58","-0.58",0,"🟢 No clear drift"
"ACC0044653","-6.59","-0.60","-5.56","-0.29",0,"🟢 No clear drift"
"ACC0011947","-6.59","-0.01","-19.91","-0.37",0,"🟢 No clear drift"
"ACC0041014","-6.60","-0.40","-20.00","-4.81",0,"🟢 No clear drift"
"ACC0024540","-6.60","-0.25","-60.42","-0.77",0,"🟢 No clear drift"
"ACC0040291","-6.61","-0.27","-26.67","-0.15",0,"🟢 No clear drift"
"ACC0001093","-6.63","-1.05","-44.64","-1.21",0,"🟢 No clear drift"
"ACC0028615","-6.63","-0.33","-33.33","-0.75",0,"🟢 No clear drift"
"ACC0028991","-6.64","-0.13","-6.67","-1.23",0,"🟢 No clear drift"
"ACC0030997","-6.66","0.00","-14.29","-2.32",0,"🟢 No clear drift"
"ACC0005758","-6.73","-0.25","-12.50","-0.24",0,"🟢 No clear drift"
"ACC0038358","-6.75","-0.39","-22.22","-0.24",0,"🟢 No clear drift"
"ACC0021527","-6.78","-0.89","-11.11","-14.18",0,"🟢 No clear drift"
"ACC0006306","-6.78","-0.54","-5.36","-4.16",0,"🟢 No clear drift"
"ACC0024335","-6.79","-0.57","-14.29","-0.89",0,"🟢 No clear drift"
"ACC0018297","-6.83","-0.91","-9.09","-0.77",0,"🟢 No clear drift"
"ACC0014858","-6.83","-0.21","-3.57","-0.89",0,"🟢 No clear drift"
"ACC0011506","-6.86","-0.46","-6.58","-0.31",0,"🟢 No clear drift"
"ACC0047563","-6.87","-0.18","-18.18","-0.55",0,"🟢 No clear drift"
"ACC0026961","-6.88","-0.29","-54.76","-0.55",0,"🟢 No clear drift"
"ACC0030651","-6.88","-0.60","0.00","-3.11",0,"🟢 No clear drift"
"ACC0029334","-6.89","-0.37","-11.84","-0.76",0,"🟢 No clear drift"
"ACC0005564","-6.90","-0.60","-40.00","-0.32",0,"🟢 No clear drift"
"ACC0008436","-6.92","-0.30","-18.52","-2.95",0,"🟢 No clear drift"
"ACC0044618","-6.93","-1.40","-4.76","-0.14",0,"🟢 No clear drift"
"ACC0023749","-6.99","-0.40","-6.67","-1.62",0,"🟢 No clear drift"
"ACC0046992","-7.01","-0.08","-13.33","-0.46",0,"🟢 No clear drift"
"ACC0030749","-7.14","-0.44","-5.84","-0.58",0,"🟢 No clear drift"
"ACC0006127","-7.18","-0.16","-7.14","-1.56",0,"🟢 No clear drift"
"ACC0025913","-7.21","-0.50","-25.00","-2.12",0,"🟢 No clear drift"
"ACC0008531","-7.24","0.00","-33.33","-1.90",0,"🟢 No clear drift"
"ACC0008756","-7.27","0.00","0.00","-1.09",0,"🟢 No clear drift"
"ACC0035218","-7.33","-0.38","-12.50","-5.37",0,"🟢 No clear drift"
"ACC0031303","-7.34","-0.05","-26.84","-0.09",0,"🟢 No clear drift"
"ACC0003895","-7.36","-0.32","-16.07","-1.31",0,"🟢 No clear drift"
"ACC0033652","-7.43","-0.26","-22.22","-0.90",0,"🟢 No clear drift"
"ACC0001401","-7.49","-0.86","0.00","-0.15",0,"🟢 No clear drift"
"ACC0007968","-7.49","-0.39","-3.21","-0.43",0,"🟢 No clear drift"
"ACC0013832","-7.51","-0.75","-12.50","-11.79",0,"🟢 No clear drift"
"ACC0043601","-7.52","-1.00","-40.00","-0.49",0,"🟢 No clear drift"
"ACC0040839","-7.58","-0.70","0.00","-1.08",0,"🟢 No clear drift"
"ACC0004308","-7.63","-0.86","0.00","-5.87",0,"🟢 No clear drift"
"ACC0043875","-7.65","-0.17","-17.24","-0.31",0,"🟢 No clear drift"
"ACC0042168","-7.66","-0.38","-53.85","-0.09",0,"🟢 No clear drift"
"ACC0033105","-7.69","-0.10","-40.00","-0.57",0,"🟢 No clear drift"
"ACC0035830","-7.75","-0.16","-32.14","-0.11",0,"🟢 No clear drift"
"ACC0047283","-7.75","-0.33","-33.33","-1.45",0,"🟢 No clear drift"
"ACC0002393","-7.77","-0.80","-50.00","-2.18",0,"🟢 No clear drift"
"ACC0032509","-7.81","-0.09","-27.27","-0.73",0,"🟢 No clear drift"
"ACC0048438","-7.81","-0.07","-20.00","-0.11",0,"🟢 No clear drift"
"ACC0044908","-7.85","-0.13","0.00","-0.36",0,"🟢 No clear drift"
"ACC0044663","-7.86","-0.49","-13.64","-3.83",0,"🟢 No clear drift"
"ACC0015685","-7.90","-1.43","-14.29","-0.50",0,"🟢 No clear drift"
"ACC0014567","-7.93","-0.50","-50.00","-13.17",0,"🟢 No clear drift"
"ACC0037257","-7.97","-0.09","-3.03","-5.22",0,"🟢 No clear drift"
"ACC0015826","-7.98","-0.14","-1.25","-0.61",0,"🟢 No clear drift"
"ACC0035271","-8.05","-0.21","-21.43","-0.16",0,"🟢 No clear drift"
"ACC0020784","-8.05","-0.30","-20.00","-0.76",0,"🟢 No clear drift"
"ACC0004176","-8.06","-0.40","0.00","-1.42",0,"🟢 No clear drift"
"ACC0024628","-8.13","-0.31","-52.38","-2.99",0,"🟢 No clear drift"
"ACC0019409","-8.13","-0.56","-18.75","-0.22",0,"🟢 No clear drift"
"ACC0032797","-8.17","-0.14","-28.57","-0.17",0,"🟢 No clear drift"
"ACC0021953","-8.17","-1.00","-33.33","-1.98",0,"🟢 No clear drift"
"ACC0015105","-8.19","-0.38","-40.91","-1.07",0,"🟢 No clear drift"
"ACC0035688","-8.25","-0.31","-33.33","-1.99",0,"🟢 No clear drift"
"ACC0002730","-8.26","-0.20","-20.00","-0.17",0,"🟢 No clear drift"
"ACC0038113","-8.28","-0.30","-20.00","-0.04",0,"🟢 No clear drift"
"ACC0001921","-8.32","-0.05","-2.38","-0.69",0,"🟢 No clear drift"
"ACC0042727","-8.38","-0.73","-33.33","-2.15",0,"🟢 No clear drift"
"ACC0015398","-8.43","-0.20","-23.33","-6.77",0,"🟢 No clear drift"
"ACC0007492","-8.47","-0.61","-3.57","-1.76",0,"🟢 No clear drift"
"ACC0019667","-8.48","-0.50","-3.33","-0.23",0,"🟢 No clear drift"
"ACC0040898","-8.54","-0.38","-12.50","-0.65",0,"🟢 No clear drift"
"ACC0030333","-8.55","-0.83","-16.67","-3.13",0,"🟢 No clear drift"
"ACC0046080","-8.57","-0.01","-2.20","-0.19",0,"🟢 No clear drift"
"ACC0026955","-8.59","-0.75","-25.00","-2.91",0,"🟢 No clear drift"
"ACC0049676","-8.65","-0.45","-18.18","-2.84",0,"🟢 No clear drift"
"ACC0042342","-8.66","-0.15","-25.00","-0.40",0,"🟢 No clear drift"
"ACC0036293","-8.68","-0.37","-13.97","-1.43",0,"🟢 No clear drift"
"ACC0041724","-8.72","-1.16","-2.22","-0.14",0,"🟢 No clear drift"
"ACC0033475","-8.72","-0.19","-25.00","-0.53",0,"🟢 No clear drift"
"ACC0025014","-8.73","-0.07","-28.57","-0.60",0,"🟢 No clear drift"
"ACC0004348","-8.74","-0.31","-18.75","-4.68",0,"🟢 No clear drift"
"ACC0021068","-8.77","-0.24","-16.67","-0.16",0,"🟢 No clear drift"
"ACC0010633","-8.82","-0.72","-3.33","-1.86",0,"🟢 No clear drift"
"ACC0021163","-8.90","-0.75","-12.50","-0.66",0,"🟢 No clear drift"
"ACC0048792","-8.95","-0.46","-1.82","-0.21",0,"🟢 No clear drift"
"ACC0026790","-8.99","-0.23","-1.11","-3.34",0,"🟢 No clear drift"
"ACC0009862","-9.01","-0.25","-25.00","-0.25",0,"🟢 No clear drift"
"ACC0015647","-9.04","-0.50","-21.43","-0.37",0,"🟢 No clear drift"
"ACC0049138","-9.12","-0.43","-9.52","-0.14",0,"🟢 No clear drift"
"ACC0024202","-9.13","-0.29","0.00","-1.08",0,"🟢 No clear drift"
"ACC0018437","-9.19","-1.00","-30.00","-2.11",0,"🟢 No clear drift"
"ACC0040088","-9.20","-0.48","-4.76","-2.36",0,"🟢 No clear drift"
"ACC0018108","-9.31","-0.14","-4.76","-1.97",0,"🟢 No clear drift"
"ACC0031128","-9.32","-0.15","-7.69","-0.12",0,"🟢 No clear drift"
"ACC0042294","-9.35","0.00","-25.00","-0.42",0,"🟢 No clear drift"
"ACC0024872","-9.37","-1.03","-60.00","-2.66",0,"🟢 No clear drift"
"ACC0049421","-9.37","-0.07","0.00","-1.17",0,"🟢 No clear drift"
"ACC0025186","-9.38","-0.38","-30.77","-2.78",0,"🟢 No clear drift"
"ACC0017460","-9.51","-0.30","-40.00","-5.28",0,"🟢 No clear drift"
"ACC0032015","-9.52","-0.17","-6.67","-0.94",0,"🟢 No clear drift"
"ACC0044783","-9.54","-0.63","-62.50","-0.05",0,"🟢 No clear drift"
"ACC0041118","-9.54","0.00","0.00","-1.08",0,"🟢 No clear drift"
"ACC0000463","-9.60","-0.83","-33.33","-4.17",0,"🟢 No clear drift"
"ACC0019625","-9.64","-0.13","-25.00","-3.57",0,"🟢 No clear drift"
"ACC0039158","-9.66","-0.02","-16.07","-9.11",0,"🟢 No clear drift"
"ACC0018743","-9.71","-0.16","-24.00","-1.77",0,"🟢 No clear drift"
"ACC0042955","-9.80","-0.50","0.00","-0.56",0,"🟢 No clear drift"
"ACC0021402","-9.87","-0.17","-33.33","-3.16",0,"🟢 No clear drift"
"ACC0008648","-9.88","-0.33","-16.67","-0.33",0,"🟢 No clear drift"
"ACC0043364","-9.92","-0.90","-23.33","-2.52",0,"🟢 No clear drift"
"ACC0028781","-9.98","0.00","-50.00","-2.28",0,"🟢 No clear drift"
"ACC0006566","-9.99","-0.19","-1.90","-0.37",0,"🟢 No clear drift"
"ACC0014822","-10.02","-0.20","-40.00","-3.45",0,"🟢 No clear drift"
"ACC0045706","-10.12","-0.69","-13.89","-1.02",0,"🟢 No clear drift"
"ACC0029290","-10.14","0.00","-57.14","-1.70",0,"🟢 No clear drift"
"ACC0012688","-10.20","-0.17","-16.67","-0.49",0,"🟢 No clear drift"
"ACC0035003","-10.27","-0.38","-23.08","-2.13",0,"🟢 No clear drift"
"ACC0006646","-10.29","-0.22","-22.22","-1.36",0,"🟢 No clear drift"
"ACC0038072","-10.32","0.00","-10.00","-1.07",0,"🟢 No clear drift"
"ACC0010565","-10.34","-0.10","-35.48","-0.17",0,"🟢 No clear drift"
"ACC0013668","-10.34","-0.50","-30.00","-0.27",0,"🟢 No clear drift"
"ACC0035735","-10.41","-0.38","-31.25","-1.18",0,"🟢 No clear drift"
"ACC0048563","-10.44","-0.20","-23.33","-0.05",0,"🟢 No clear drift"
"ACC0031792","-10.46","-0.07","-2.27","-0.66",0,"🟢 No clear drift"
"ACC0027217","-10.48","-0.33","-43.33","-0.18",0,"🟢 No clear drift"
"ACC0045468","-10.62","-0.50","-33.33","-0.48",0,"🟢 No clear drift"
"ACC0002325","-10.75","-0.08","-23.33","-2.05",0,"🟢 No clear drift"
"ACC0030037","-10.76","-0.50","-21.43","-4.65",0,"🟢 No clear drift"
"ACC0031537","-10.79","-0.21","-7.14","-1.56",0,"🟢 No clear drift"
"ACC0002215","-10.83","-0.33","-50.00","-1.66",0,"🟢 No clear drift"
"ACC0035097","-10.88","-0.40","-20.00","-0.74",0,"🟢 No clear drift"
"ACC0008939","-10.88","-0.50","-12.50","-5.71",0,"🟢 No clear drift"
"ACC0013678","-10.92","-0.18","-31.82","-1.01",0,"🟢 No clear drift"
"ACC0046873","-11.03","-0.38","-15.38","-1.07",0,"🟢 No clear drift"
"ACC0022935","-11.04","-0.29","-14.29","-11.78",0,"🟢 No clear drift"
"ACC0049114","-11.09","0.00","0.00","-2.81",0,"🟢 No clear drift"
"ACC0032976","-11.10","-0.60","0.00","-0.93",0,"🟢 No clear drift"
"ACC0035141","-11.14","-0.14","-28.57","-0.59",0,"🟢 No clear drift"
"ACC0005891","-11.16","-0.74","-2.38","-1.06",0,"🟢 No clear drift"
"ACC0003331","-11.18","-0.17","0.00","-0.53",0,"🟢 No clear drift"
"ACC0043120","-11.30","-0.54","-3.33","-2.27",0,"🟢 No clear drift"
"ACC0026995","-11.33","-0.13","0.00","-1.31",0,"🟢 No clear drift"
"ACC0015785","-11.38","-0.70","-66.67","-4.48",0,"🟢 No clear drift"
"ACC0045788","-11.40","-0.38","-25.00","-0.29",0,"🟢 No clear drift"
"ACC0010310","-11.42","0.00","0.00","-4.71",0,"🟢 No clear drift"
"ACC0048200","-11.54","0.00","-25.00","-0.28",0,"🟢 No clear drift"
"ACC0035025","-11.60","-0.13","-12.50","-1.72",0,"🟢 No clear drift"
"ACC0021938","-11.60","0.00","-33.33","-2.09",0,"🟢 No clear drift"
"ACC0018328","-11.60","-0.57","-28.57","-5.54",0,"🟢 No clear drift"
"ACC0031582","-11.61","-0.13","-23.33","-1.21",0,"🟢 No clear drift"
"ACC0010266","-11.72","-0.28","-8.57","-3.03",0,"🟢 No clear drift"
"ACC0020271","-11.76","-0.60","0.00","-0.76",0,"🟢 No clear drift"
"ACC0031640","-11.92","-0.67","0.00","-11.71",0,"🟢 No clear drift"
"ACC0047713","-11.93","-0.63","-6.67","-5.47",0,"🟢 No clear drift"
"ACC0027852","-12.02","-0.42","-8.33","-4.65",0,"🟢 No clear drift"
"ACC0036602","-12.02","-0.05","-4.76","-3.49",0,"🟢 No clear drift"
"ACC0039879","-12.09","-0.12","-9.52","-0.70",0,"🟢 No clear drift"
"ACC0032428","-12.09","-0.14","0.00","-0.67",0,"🟢 No clear drift"
"ACC0019898","-12.12","-0.09","-14.44","-2.42",0,"🟢 No clear drift"
"ACC0004804","-12.19","-0.42","-15.28","-0.15",0,"🟢 No clear drift"
"ACC0020302","-12.26","-0.90","-46.67","-0.49",0,"🟢 No clear drift"
"ACC0012871","-12.32","-0.60","-40.00","-4.18",0,"🟢 No clear drift"
"ACC0026811","-12.52","-0.80","0.00","-0.39",0,"🟢 No clear drift"
"ACC0016417","-12.54","-0.27","-14.29","-6.87",0,"🟢 No clear drift"
"ACC0000826","-12.56","-1.00","0.00","-1.10",0,"🟢 No clear drift"
"ACC0016445","-12.72","-0.80","-20.00","-2.07",0,"🟢 No clear drift"
"ACC0014034","-12.72","-0.14","-12.22","-1.17",0,"🟢 No clear drift"
"ACC0024857","-12.76","-0.54","-30.77","-3.61",0,"🟢 No clear drift"
"ACC0007990","-12.77","-0.57","-28.57","-0.28",0,"🟢 No clear drift"
"ACC0013836","-12.78","-0.18","-4.17","-0.65",0,"🟢 No clear drift"
"ACC0002315","-12.81","-1.00","-42.86","-3.76",0,"🟢 No clear drift"
"ACC0004593","-12.86","-0.20","-20.00","-0.07",0,"🟢 No clear drift"
"ACC0040902","-12.91","-0.21","-26.39","-0.42",0,"🟢 No clear drift"
"ACC0032468","-13.03","-0.17","-16.67","-4.50",0,"🟢 No clear drift"
"ACC0005076","-13.13","-0.33","-16.67","-0.49",0,"🟢 No clear drift"
"ACC0011747","-13.14","-0.80","0.00","-2.38",0,"🟢 No clear drift"
"ACC0021804","-13.16","-0.40","-20.00","-0.63",0,"🟢 No clear drift"
"ACC0043606","-13.26","-0.60","-40.00","-2.73",0,"🟢 No clear drift"
"ACC0045093","-13.29","-0.14","-14.29","-0.19",0,"🟢 No clear drift"
"ACC0049949","-13.45","0.00","-50.00","-2.56",0,"🟢 No clear drift"
"ACC0024542","-13.56","-0.42","-1.11","-0.35",0,"🟢 No clear drift"
"ACC0018908","-13.70","-0.50","-42.86","-3.82",0,"🟢 No clear drift"
"ACC0021758","-13.78","-0.33","0.00","-0.06",0,"🟢 No clear drift"
"ACC0027124","-13.82","-0.07","-66.67","-2.98",0,"🟢 No clear drift"
"ACC0002135","-13.87","-0.14","-35.71","-0.14",0,"🟢 No clear drift"
"ACC0031524","-13.89","-0.44","-16.67","-3.68",0,"🟢 No clear drift"
"ACC0046346","-14.00","-0.60","0.00","-0.62",0,"🟢 No clear drift"
"ACC0043150","-14.00","-0.13","0.00","-0.83",0,"🟢 No clear drift"
"ACC0024671","-14.11","-0.67","-2.38","-7.51",0,"🟢 No clear drift"
"ACC0026737","-14.30","-0.77","-19.64","-0.82",0,"🟢 No clear drift"
"ACC0026402","-14.42","-0.47","-23.33","-0.29",0,"🟢 No clear drift"
"ACC0003450","-14.44","-0.96","-3.33","-1.21",0,"🟢 No clear drift"
"ACC0034568","-14.45","-1.00","-30.00","-1.67",0,"🟢 No clear drift"
"ACC0023022","-14.47","-0.35","-50.00","-0.06",0,"🟢 No clear drift"
"ACC0044632","-14.51","-0.30","-14.55","-0.93",0,"🟢 No clear drift"
"ACC0009581","-14.53","-0.17","-3.33","-2.29",0,"🟢 No clear drift"
"ACC0013644","-14.55","-0.50","-66.67","-1.83",0,"🟢 No clear drift"
"ACC0017496","-14.76","-0.14","-23.08","-3.27",0,"🟢 No clear drift"
"ACC0040559","-14.88","-0.80","0.00","-0.82",0,"🟢 No clear drift"
"ACC0024887","-15.10","-0.80","0.00","-7.71",0,"🟢 No clear drift"
"ACC0049960","-15.12","-0.31","-19.05","-1.22",0,"🟢 No clear drift"
"ACC0003966","-15.18","-0.40","-40.00","-5.13",0,"🟢 No clear drift"
"ACC0045096","-15.28","-1.07","-4.76","-0.10",0,"🟢 No clear drift"
"ACC0002099","-15.39","0.00","-67.78","-0.17",0,"🟢 No clear drift"
"ACC0010080","-15.43","-0.37","-20.45","-0.29",0,"🟢 No clear drift"
"ACC0036227","-15.68","-0.03","-46.67","-0.01",0,"🟢 No clear drift"
"ACC0011682","-15.70","-0.40","-40.00","-1.51",0,"🟢 No clear drift"
"ACC0049934","-15.92","-0.80","-40.00","-12.70",0,"🟢 No clear drift"
"ACC0011263","-16.14","-0.11","-22.22","-0.64",0,"🟢 No clear drift"
"ACC0031777","-16.24","0.00","-10.61","-0.17",0,"🟢 No clear drift"
"ACC0012087","-16.38","-0.40","-40.00","-0.54",0,"🟢 No clear drift"
"ACC0021250","-16.43","-0.40","-3.33","-1.25",0,"🟢 No clear drift"
"ACC0010208","-16.61","-0.07","-22.22","-0.39",0,"🟢 No clear drift"
"ACC0025106","-16.70","-0.87","-26.67","-1.15",0,"🟢 No clear drift"
"ACC0018668","-16.75","-0.21","-28.57","-1.32",0,"🟢 No clear drift"
"ACC0047179","-16.80","-0.44","-77.78","-1.46",0,"🟢 No clear drift"
"ACC0008069","-16.92","-0.42","-36.36","-0.18",0,"🟢 No clear drift"
"ACC0031177","-16.93","-0.70","-20.00","-1.80",0,"🟢 No clear drift"
"ACC0047633","-16.96","-0.30","-43.33","-0.31",0,"🟢 No clear drift"
"ACC0005635","-17.63","-0.20","-80.00","-0.21",0,"🟢 No clear drift"
"ACC0029850","-17.84","-0.33","-46.67","-0.89",0,"🟢 No clear drift"
"ACC0005962","-17.89","-0.65","-21.21","-0.33",0,"🟢 No clear drift"
"ACC0043644","-18.02","-1.00","0.00","-2.34",0,"🟢 No clear drift"
"ACC0037423","-18.02","-1.00","-11.11","-2.40",0,"🟢 No clear drift"
"ACC0007689","-18.08","-0.40","-40.00","-0.09",0,"🟢 No clear drift"
"ACC0049405","-18.30","-0.73","-23.33","-1.28",0,"🟢 No clear drift"
"ACC0033626","-18.31","-0.13","-12.50","-0.41",0,"🟢 No clear drift"
"ACC0023265","-18.50","-0.06","-37.88","-0.11",0,"🟢 No clear drift"
"ACC0037571","-18.51","-0.26","-33.33","-0.73",0,"🟢 No clear drift"
"ACC0028511","-18.76","-0.80","-40.00","-1.61",0,"🟢 No clear drift"
